"All fuels","coal","petroleum liquids","petroleum coke","natural gas","other gases","nuclear","conventional hydroelectric","other renewables","other renewables:wind","other renewables:geothermal","other renewables:biomass","biomass:wood and wood-derived fuels","biomass:other biomass","hydro-electric pumped storage","other","all solar","small-scale solar photovoltaic","all utility-scale solar","all utility-scale solar:utility-scale photovoltaic","all utility-scale solar:utility-scale thermal","Date","State"
4456,782,3,NA,1064,NA,1196,98,1280,973,NA,105,72,33,NA,32,217,15,202,202,NA,2020-06-01,"Minnesota"
5599,1835,2,NA,1452,NA,1232,82,967,659,NA,108,76,32,NA,30,216,17,200,200,NA,2020-07-01,"Minnesota"
5281,1763,7,NA,1045,NA,1191,65,1180,871,NA,111,77,34,NA,30,214,16,199,199,NA,2020-08-01,"Minnesota"
4119,1226,1,NA,625,NA,1023,41,1182,938,NA,103,78,24,NA,21,154,14,141,141,NA,2020-09-01,"Minnesota"
4446,1268,2,NA,894,NA,1076,46,1142,958,NA,76,53,24,NA,19,117,10,107,107,NA,2020-10-01,"Minnesota"
4676,1341,1,NA,670,NA,1275,63,1306,1132,NA,90,67,24,NA,20,91,8,83,83,NA,2020-11-01,"Minnesota"
5363,1608,4,NA,1066,NA,1315,63,1280,1117,NA,109,82,28,NA,26,60,6,54,54,NA,2020-12-01,"Minnesota"
4961,1422,4,NA,1025,NA,1309,69,1105,935,NA,100,73,27,NA,27,77,8,70,70,NA,2021-01-01,"Minnesota"
5020,2026,29,NA,764,NA,1184,58,938,739,NA,94,73,21,NA,21,114,10,105,105,NA,2021-02-01,"Minnesota"
4438,958,1,NA,707,NA,1267,55,1425,1143,NA,103,79,24,NA,24,194,15,179,179,NA,2021-03-01,"Minnesota"
3840,559,9,NA,721,NA,992,52,1480,1233,NA,82,54,28,NA,28,183,19,164,164,NA,2021-04-01,"Minnesota"
3924,598,5,NA,940,NA,949,62,1342,1028,NA,105,78,28,NA,27,229,19,209,209,NA,2021-05-01,"Minnesota"
5279,1468,19,NA,1278,NA,1213,64,1211,836,NA,115,86,29,NA,26,280,20,260,260,NA,2021-06-01,"Minnesota"
5834,1981,9,NA,1467,NA,1277,57,1022,666,NA,119,96,23,NA,22,259,22,237,237,NA,2021-07-01,"Minnesota"
6046,2155,6,NA,1312,NA,1267,53,1225,898,NA,106,79,27,NA,28,241,20,221,221,NA,2021-08-01,"Minnesota"
4548,1152,3,NA,840,NA,1174,44,1307,1006,NA,112,83,29,NA,29,207,18,189,189,NA,2021-09-01,"Minnesota"
4583,1110,8,NA,1236,NA,900,45,1261,1029,NA,104,82,22,NA,24,141,14,127,127,NA,2021-10-01,"Minnesota"
5071,970,5,NA,1211,NA,1276,53,1526,1337,NA,109,79,30,NA,30,91,11,81,81,NA,2021-11-01,"Minnesota"
5652,1366,7,NA,1291,NA,1316,67,1578,1421,NA,105,79,26,NA,28,61,9,52,52,NA,2021-12-01,"Minnesota"
6187,2122,0,NA,962,NA,1221,92,1765,1581,NA,102,77,25,NA,26,92,10,82,82,NA,2022-01-01,"Minnesota"
5140,1568,-4,NA,702,NA,1191,80,1580,1357,NA,100,77,23,NA,24,136,12,123,123,NA,2022-02-01,"Minnesota"
4759,1200,-4,NA,477,NA,1300,88,1673,1417,NA,94,70,24,NA,24,182,20,162,162,NA,2022-03-01,"Minnesota"
3990,472,-2,NA,530,NA,1260,69,1643,1430,NA,75,56,20,NA,19,162,24,137,137,NA,2022-04-01,"Minnesota"
3738,410,-6,NA,511,NA,1247,83,1463,1143,NA,116,86,30,NA,29,230,26,204,204,NA,2022-05-01,"Minnesota"
4921,1385,-6,NA,789,NA,1221,99,1405,1031,NA,118,91,27,NA,29,282,26,256,256,NA,2022-06-01,"Minnesota"
5851,2135,-1,NA,1123,NA,1259,94,1214,857,NA,106,81,25,NA,27,280,29,250,250,NA,2022-07-01,"Minnesota"
5486,1786,-6,NA,1143,NA,1265,84,1186,853,NA,111,83,28,NA,28,250,27,223,223,NA,2022-08-01,"Minnesota"
4569,1033,-12,NA,906,NA,1227,64,1325,1030,NA,86,60,25,NA,26,233,24,209,209,NA,2022-09-01,"Minnesota"
4445,1161,-15,NA,611,NA,1046,55,1560,1348,NA,71,46,25,NA,27,158,18,140,140,NA,2022-10-01,"Minnesota"
4490,1156,-6,NA,376,NA,1139,68,1731,1551,NA,104,79,25,NA,25,90,14,75,75,NA,2022-11-01,"Minnesota"
5390,1728,1,NA,606,NA,1319,75,1636,1494,NA,104,82,22,NA,25,50,12,38,38,NA,2022-12-01,"Minnesota"
5321,1553,5,NA,892,NA,1319,70,1460,1267,NA,99,72,26,NA,22,108,13,95,95,NA,2023-01-01,"Minnesota"
4282,746,3,NA,502,NA,1189,63,1758,1552,NA,90,67,23,NA,21,132,17,115,115,NA,2023-02-01,"Minnesota"
4764,820,3,NA,1012,NA,1171,54,1679,1410,NA,109,82,26,NA,25,187,26,161,161,NA,2023-03-01,"Minnesota"
4373,609,4,NA,975,NA,948,43,1776,1528,NA,74,53,21,NA,19,206,32,174,174,NA,2023-04-01,"Minnesota"
4337,689,NA,NA,983,NA,973,94,1571,1258,NA,100,76,24,NA,23,247,34,213,213,NA,2023-05-01,"Minnesota"
5056,1198,5,NA,1597,NA,1029,64,1135,814,NA,106,78,28,NA,28,249,34,215,215,NA,2023-06-01,"Minnesota"
5693,1414,NA,NA,1878,NA,1260,60,1051,722,NA,96,70,27,NA,26,271,38,233,233,NA,2023-07-01,"Minnesota"
5622,1137,5,NA,1849,NA,1257,62,1283,955,NA,103,75,28,NA,29,260,36,225,225,NA,2023-08-01,"Minnesota"
2966,1425,86,NA,1135,NA,NA,211,109,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-01,"Nevada"
2969,1452,117,NA,1045,NA,NA,260,94,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-01,"Nevada"
3040,1431,109,NA,1122,NA,NA,273,106,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-03-01,"Nevada"
2041,887,93,NA,690,NA,NA,273,98,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-04-01,"Nevada"
2806,1496,94,NA,866,NA,NA,258,92,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-01,"Nevada"
2888,1589,72,NA,873,NA,NA,259,94,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-06-01,"Nevada"
2924,1568,84,NA,936,NA,NA,239,96,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-01,"Nevada"
3235,1695,88,NA,1135,NA,NA,219,98,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-08-01,"Nevada"
2896,1545,149,NA,946,NA,NA,158,97,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-09-01,"Nevada"
2997,1705,14,NA,1066,NA,NA,107,104,NA,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-10-01,"Nevada"
2653,1569,1,NA,855,NA,NA,126,103,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-11-01,"Nevada"
2463,1374,6,NA,844,NA,NA,131,108,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-12-01,"Nevada"
2760,1537,4,NA,1007,NA,NA,110,103,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-01-01,"Nevada"
2493,1336,3,NA,928,NA,NA,135,91,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-01,"Nevada"
2605,1313,1,NA,1007,NA,NA,187,97,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-03-01,"Nevada"
1932,957,3,NA,631,NA,NA,249,91,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-04-01,"Nevada"
2591,1387,2,NA,840,NA,NA,269,93,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-01,"Nevada"
2855,1454,2,NA,1065,NA,NA,254,80,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-06-01,"Nevada"
3110,1567,2,NA,1195,NA,NA,229,118,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-01,"Nevada"
2958,1436,1,NA,1218,NA,NA,216,88,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-01,"Nevada"
2789,1416,4,NA,1126,NA,NA,157,86,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-01,"Nevada"
2581,1233,2,NA,1115,12,NA,129,91,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-01,"Nevada"
2634,1280,2,NA,1065,16,NA,182,90,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-11-01,"Nevada"
2779,1498,1,NA,1015,17,NA,150,98,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-01,"Nevada"
2791,1636,1,NA,870,2,NA,184,98,NA,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-01-01,"Nevada"
2380,1271,1,NA,848,1,NA,170,89,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-02-01,"Nevada"
2633,1384,2,NA,903,1,NA,246,97,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-01,"Nevada"
1984,948,2,NA,747,1,NA,190,96,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-01,"Nevada"
2029,886,1,NA,828,2,NA,226,86,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-05-01,"Nevada"
2933,1538,1,NA,1102,1,NA,207,84,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-06-01,"Nevada"
3175,1428,3,NA,1546,1,NA,113,84,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-07-01,"Nevada"
3318,1438,1,NA,1677,1,NA,112,87,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-08-01,"Nevada"
3081,1572,1,NA,1338,1,NA,82,87,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-09-01,"Nevada"
2956,1579,0,NA,1239,2,NA,69,68,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-10-01,"Nevada"
2906,1707,0,NA,1027,2,NA,76,95,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-01,"Nevada"
3007,1699,1,NA,1128,2,NA,82,96,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-01,"Nevada"
2574,1365,52,NA,973,2,NA,67,115,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-01,"Nevada"
2818,1409,29,NA,1172,2,NA,98,108,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-01,"Nevada"
2713,1627,1,NA,836,1,NA,134,114,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-03-01,"Nevada"
2056,965,2,NA,765,2,NA,215,107,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-04-01,"Nevada"
2828,1463,3,NA,1017,2,NA,238,106,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-05-01,"Nevada"
3474,1621,1,NA,1544,2,NA,203,103,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-06-01,"Nevada"
3717,1396,0,NA,2045,1,NA,168,108,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-07-01,"Nevada"
3979,1744,1,NA,2003,1,NA,122,108,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-08-01,"Nevada"
3542,1706,1,NA,1653,1,NA,74,107,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-09-01,"Nevada"
3282,1669,2,NA,1462,2,NA,39,108,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-10-01,"Nevada"
3395,1738,2,NA,1447,2,NA,105,101,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-01,"Nevada"
3290,1556,2,NA,1464,1,NA,154,113,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-12-01,"Nevada"
3367,1678,3,NA,1496,2,NA,83,106,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-01,"Nevada"
2987,1332,2,NA,1482,2,NA,76,94,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-01,"Nevada"
3047,1588,1,NA,1282,1,NA,67,107,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-03-01,"Nevada"
2539,999,3,NA,1227,0,NA,205,103,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-04-01,"Nevada"
2914,1539,2,NA,1082,1,NA,185,105,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-05-01,"Nevada"
3342,1611,1,NA,1429,1,NA,196,105,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-06-01,"Nevada"
3984,1578,1,NA,2060,1,NA,228,115,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-07-01,"Nevada"
4110,1667,3,NA,2162,0,NA,171,107,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-08-01,"Nevada"
3637,1510,1,NA,1891,0,NA,130,105,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-09-01,"Nevada"
3427,1666,2,NA,1525,0,NA,128,108,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-01,"Nevada"
3222,1536,1,NA,1468,0,NA,111,105,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-01,"Nevada"
3637,1679,2,NA,1731,0,NA,123,103,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-12-01,"Nevada"
2319,695,1,NA,1410,0,NA,97,117,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-01-01,"Nevada"
2158,632,0,NA,1298,0,NA,122,105,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-02-01,"Nevada"
2406,521,1,NA,1577,0,NA,191,117,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-03-01,"Nevada"
2080,350,1,NA,1419,0,NA,200,110,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-04-01,"Nevada"
2321,453,2,NA,1528,0,NA,234,103,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-05-01,"Nevada"
2985,551,2,NA,2099,0,NA,227,106,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-06-01,"Nevada"
3427,611,5,NA,2492,0,NA,207,113,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-07-01,"Nevada"
3502,720,0,NA,2501,0,NA,165,115,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-08-01,"Nevada"
3024,675,2,NA,2120,1,NA,121,105,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-09-01,"Nevada"
2608,665,1,NA,1690,1,NA,135,117,NA,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-10-01,"Nevada"
2384,716,1,NA,1372,0,NA,179,116,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-01,"Nevada"
2646,667,1,NA,1677,0,NA,181,119,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-12-01,"Nevada"
2861,574,1,NA,1939,0,NA,226,121,NA,121,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2007-01-01,"Nevada"
2564,561,1,NA,1692,0,NA,210,99,NA,99,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2007-02-01,"Nevada"
2673,639,1,NA,1667,0,NA,257,110,NA,110,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2007-03-01,"Nevada"
2225,282,1,NA,1575,0,NA,261,106,NA,106,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2007-04-01,"Nevada"
2576,457,0,NA,1782,1,NA,244,92,NA,92,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2007-05-01,"Nevada"
2988,613,2,NA,2071,0,NA,197,106,NA,104,NA,NA,NA,NA,NA,NA,NA,2,0,2,2007-06-01,"Nevada"
3462,664,1,NA,2505,0,NA,180,111,NA,102,NA,NA,NA,NA,NA,NA,NA,9,0,9,2007-07-01,"Nevada"
3394,687,1,NA,2435,1,NA,156,115,NA,104,NA,NA,NA,NA,NA,NA,NA,10,0,10,2007-08-01,"Nevada"
3003,659,0,NA,2100,0,NA,133,110,NA,100,NA,NA,NA,NA,NA,NA,NA,10,0,10,2007-09-01,"Nevada"
2457,679,0,NA,1579,0,NA,89,110,NA,103,NA,NA,NA,NA,NA,NA,NA,8,1,6,2007-10-01,"Nevada"
2100,634,1,NA,1331,0,NA,27,107,NA,103,NA,NA,NA,NA,NA,NA,NA,4,1,3,2007-11-01,"Nevada"
2365,641,2,NA,1588,0,NA,24,109,NA,108,NA,NA,NA,NA,NA,NA,NA,1,0,1,2007-12-01,"Nevada"
2563,617,0,NA,1856,0,NA,46,43,NA,41,NA,NA,NA,NA,NA,NA,NA,2,1,2,2008-01-01,"Nevada"
2401,617,1,NA,1680,0,NA,64,39,NA,33,NA,NA,NA,NA,NA,NA,NA,6,1,5,2008-02-01,"Nevada"
2603,525,1,NA,1761,0,NA,173,143,NA,128,NA,NA,NA,NA,NA,NA,NA,15,3,12,2008-03-01,"Nevada"
2454,351,1,NA,1699,0,NA,245,157,NA,138,NA,NA,NA,NA,NA,NA,NA,19,4,15,2008-04-01,"Nevada"
2556,441,2,NA,1772,0,NA,187,155,NA,136,NA,NA,NA,NA,NA,NA,NA,19,4,15,2008-05-01,"Nevada"
2899,619,2,NA,1911,0,NA,215,153,NA,129,NA,NA,NA,NA,NA,NA,NA,24,5,19,2008-06-01,"Nevada"
3602,856,1,NA,2416,0,NA,186,142,NA,124,NA,NA,NA,NA,NA,NA,NA,18,4,14,2008-07-01,"Nevada"
3856,807,2,NA,2719,0,NA,185,142,NA,126,NA,NA,NA,NA,NA,NA,NA,16,3,13,2008-08-01,"Nevada"
3308,776,1,NA,2231,0,NA,164,137,NA,121,NA,NA,NA,NA,NA,NA,NA,16,3,13,2008-09-01,"Nevada"
2843,612,2,NA,1988,0,NA,96,145,NA,134,NA,NA,NA,NA,NA,NA,NA,12,2,9,2008-10-01,"Nevada"
2755,738,1,NA,1778,0,NA,99,138,NA,133,NA,NA,NA,NA,NA,NA,NA,5,1,4,2008-11-01,"Nevada"
3250,854,0,NA,2160,0,NA,91,144,NA,141,NA,NA,NA,NA,NA,NA,NA,4,1,2,2008-12-01,"Nevada"
3141,779,1,NA,2084,0,NA,133,143,NA,140,NA,NA,NA,NA,NA,NA,NA,3,1,2,2009-01-01,"Nevada"
2870,660,1,NA,1938,0,NA,138,134,NA,128,NA,NA,NA,NA,NA,NA,NA,6,2,4,2009-02-01,"Nevada"
3049,655,0,NA,2038,0,NA,193,162,NA,144,NA,NA,NA,NA,NA,NA,NA,17,5,12,2009-03-01,"Nevada"
2586,507,2,NA,1639,1,NA,285,152,NA,132,NA,NA,NA,NA,NA,NA,NA,20,6,14,2009-04-01,"Nevada"
3260,535,2,NA,2342,0,NA,235,146,NA,123,NA,NA,NA,NA,NA,NA,NA,23,7,16,2009-05-01,"Nevada"
3065,467,3,NA,2236,0,NA,211,148,NA,131,NA,NA,NA,NA,NA,NA,NA,17,5,12,2009-06-01,"Nevada"
3872,683,1,NA,2824,0,NA,216,148,NA,128,NA,NA,NA,NA,NA,NA,NA,20,6,14,2009-07-01,"Nevada"
3752,637,1,NA,2728,0,NA,234,153,NA,129,NA,NA,NA,NA,NA,NA,NA,23,7,16,2009-08-01,"Nevada"
3262,510,1,NA,2440,0,NA,167,144,NA,125,NA,NA,NA,NA,NA,NA,NA,19,6,13,2009-09-01,"Nevada"
2723,644,1,NA,1749,0,NA,220,110,NA,97,0,0,NA,NA,NA,NA,NA,13,4,9,2009-10-01,"Nevada"
2950,652,1,NA,1895,0,NA,225,177,NA,168,0,0,NA,NA,NA,NA,NA,8,3,6,2009-11-01,"Nevada"
3175,812,0,NA,1966,0,NA,203,192,NA,188,0,0,NA,NA,NA,NA,NA,4,1,3,2009-12-01,"Nevada"
3061,757,1,NA,1958,0,NA,179,166,NA,163,0,0,NA,NA,NA,NA,NA,3,1,2,2010-01-01,"Nevada"
2750,666,1,NA,1823,0,NA,125,135,NA,130,0,0,NA,NA,NA,NA,NA,6,1,4,2010-02-01,"Nevada"
2894,542,0,NA,1937,0,NA,218,196,NA,182,0,0,NA,NA,NA,NA,NA,14,3,10,2010-03-01,"Nevada"
2783,515,0,NA,1852,0,NA,219,196,NA,178,0,0,NA,NA,NA,NA,NA,18,4,13,2010-04-01,"Nevada"
2725,370,2,NA,1931,0,NA,203,219,NA,193,0,0,NA,NA,NA,NA,NA,25,6,19,2010-05-01,"Nevada"
2980,501,2,NA,2009,1,NA,260,207,NA,177,0,0,NA,NA,NA,NA,NA,30,9,21,2010-06-01,"Nevada"
3958,731,1,NA,2823,1,NA,219,183,NA,160,0,0,NA,NA,NA,NA,NA,23,8,15,2010-07-01,"Nevada"
3477,702,1,NA,2372,1,NA,195,206,NA,177,0,0,NA,NA,NA,NA,NA,29,11,18,2010-08-01,"Nevada"
3034,625,1,NA,2044,1,NA,170,194,NA,167,0,0,NA,NA,NA,NA,NA,27,11,16,2010-09-01,"Nevada"
2532,547,1,NA,1698,1,NA,89,196,NA,179,0,0,NA,NA,NA,NA,NA,17,10,7,2010-10-01,"Nevada"
2423,420,1,NA,1674,1,NA,142,185,NA,169,0,0,NA,NA,0,NA,NA,16,11,5,2010-11-01,"Nevada"
2530,621,1,NA,1566,1,NA,138,203,NA,194,0,0,NA,NA,0,NA,NA,10,8,2,2010-12-01,"Nevada"
2369,472,1,NA,1547,1,NA,137,209,NA,195,0,0,NA,NA,3,NA,NA,13,10,3,2011-01-01,"Nevada"
2124,372,1,NA,1388,0,NA,164,197,NA,179,0,0,NA,NA,3,NA,NA,18,11,6,2011-02-01,"Nevada"
2263,223,1,NA,1586,0,NA,236,214,NA,192,0,0,NA,NA,4,NA,NA,22,13,9,2011-03-01,"Nevada"
2133,215,1,NA,1488,1,NA,210,216,NA,185,0,0,NA,NA,3,NA,NA,31,16,15,2011-04-01,"Nevada"
2399,299,1,NA,1645,1,NA,231,220,NA,186,0,0,NA,NA,3,NA,NA,34,17,17,2011-05-01,"Nevada"
2741,455,2,NA,1841,1,NA,229,211,NA,172,0,0,NA,NA,3,NA,NA,39,18,21,2011-06-01,"Nevada"
3595,666,2,NA,2482,1,NA,242,198,NA,170,0,0,NA,NA,3,NA,NA,28,15,14,2011-07-01,"Nevada"
3597,583,1,NA,2608,1,NA,198,203,NA,170,0,0,NA,NA,3,NA,NA,33,16,17,2011-08-01,"Nevada"
3060,557,1,NA,2151,1,NA,161,186,NA,162,0,0,NA,NA,3,NA,NA,24,13,11,2011-09-01,"Nevada"
2644,485,1,NA,1871,0,NA,97,186,NA,163,0,0,NA,NA,3,NA,NA,23,13,9,2011-10-01,"Nevada"
2292,583,1,NA,1369,1,NA,140,195,NA,180,0,0,NA,NA,4,NA,NA,14,10,4,2011-11-01,"Nevada"
2720,499,2,NA,1865,1,NA,148,202,NA,190,0,0,NA,NA,4,NA,NA,12,9,3,2011-12-01,"Nevada"
2506,323,2,NA,1829,1,NA,157,194,NA,182,0,0,NA,NA,1,NA,NA,12,9,3,2012-01-01,"Nevada"
2211,192,1,NA,1660,1,NA,169,187,NA,172,0,0,NA,NA,1,NA,NA,15,9,6,2012-02-01,"Nevada"
2232,167,2,NA,1662,0,NA,197,204,NA,180,2,0,2,NA,1,NA,NA,22,12,10,2012-03-01,"Nevada"
2158,122,2,NA,1514,1,NA,314,206,NA,170,2,0,2,NA,1,NA,NA,34,21,13,2012-04-01,"Nevada"
2831,81,1,NA,2277,1,NA,233,236,NA,184,2,0,2,NA,1,NA,NA,50,30,20,2012-05-01,"Nevada"
3061,126,1,NA,2398,1,NA,281,254,NA,201,2,0,2,NA,1,NA,NA,51,30,22,2012-06-01,"Nevada"
3834,525,3,NA,2787,1,NA,252,266,14,199,2,0,2,NA,1,NA,NA,51,37,14,2012-07-01,"Nevada"
4053,558,2,NA,2995,1,NA,231,265,16,198,2,0,2,NA,1,NA,NA,50,37,12,2012-08-01,"Nevada"
3434,533,2,NA,2439,1,NA,186,273,12,204,2,0,2,NA,1,NA,NA,56,43,13,2012-09-01,"Nevada"
3119,513,1,NA,2214,1,NA,102,287,20,211,2,0,2,NA,1,NA,NA,54,45,10,2012-10-01,"Nevada"
2708,495,1,NA,1738,0,NA,178,295,26,222,2,0,2,NA,1,NA,NA,44,39,5,2012-11-01,"Nevada"
3026,445,2,NA,2134,1,NA,141,302,41,225,2,0,2,NA,1,NA,NA,34,32,2,2012-12-01,"Nevada"
3093,456,2,NA,2197,1,NA,134,302,13,244,2,0,2,NA,NA,NA,NA,42,40,3,2013-01-01,"Nevada"
2733,360,1,NA,1926,0,NA,151,294,19,222,2,0,2,NA,NA,NA,NA,51,44,7,2013-02-01,"Nevada"
2749,393,1,NA,1721,0,NA,306,325,23,237,2,0,2,NA,2,NA,NA,63,53,10,2013-03-01,"Nevada"
2379,387,1,NA,1330,0,NA,334,325,25,225,2,0,2,NA,NA,NA,NA,73,58,15,2013-04-01,"Nevada"
2819,365,2,NA,1815,1,NA,303,331,29,221,2,0,2,NA,NA,NA,NA,79,62,17,2013-05-01,"Nevada"
3512,568,2,NA,2350,1,NA,278,312,24,205,2,0,2,NA,NA,NA,NA,80,62,18,2013-06-01,"Nevada"
4045,636,1,NA,2875,1,NA,247,283,20,198,2,0,2,NA,NA,NA,NA,62,52,11,2013-07-01,"Nevada"
3740,576,2,NA,2634,1,NA,237,288,22,202,2,0,2,NA,2,NA,NA,62,52,10,2013-08-01,"Nevada"
2982,407,2,NA,2100,1,NA,182,288,20,203,2,0,2,NA,2,NA,NA,62,57,5,2013-09-01,"Nevada"
2781,274,2,NA,1973,1,NA,207,323,17,232,2,0,2,NA,3,NA,NA,72,62,9,2013-10-01,"Nevada"
2557,327,2,NA,1777,1,NA,142,307,24,232,2,0,2,NA,NA,NA,NA,49,45,4,2013-11-01,"Nevada"
3053,506,2,NA,2069,1,NA,160,313,14,248,2,0,2,NA,3,NA,NA,48,45,3,2013-12-01,"Nevada"
2725,670,0,NA,1554,1,NA,170,328,15,261,2,0,2,NA,2,56,6,50,46,3,2014-01-01,"Nevada"
2623,724,1,NA,1393,1,NA,200,304,25,225,2,0,2,NA,1,58,6,52,47,5,2014-02-01,"Nevada"
2424,546,1,NA,1232,0,NA,287,356,32,247,2,0,2,NA,2,83,9,74,64,10,2014-03-01,"Nevada"
2592,474,1,NA,1495,0,NA,286,334,26,228,2,0,2,NA,1,88,9,78,66,12,2014-04-01,"Nevada"
2865,541,1,NA,1678,1,NA,295,349,31,223,2,NA,2,NA,1,102,10,92,77,16,2014-05-01,"Nevada"
3156,643,2,NA,1938,0,NA,234,337,24,205,2,NA,2,NA,1,117,10,107,87,20,2014-06-01,"Nevada"
3948,760,2,NA,2666,1,NA,205,314,25,194,2,NA,2,NA,1,103,10,93,81,12,2014-07-01,"Nevada"
